make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A3,Station wagon,Black,17000,85,Automatic,"Alloy wheels,Roof rack,Voice Control",17500
Audi A3,Station wagon,Silver,45000,85,Automatic,"Alloy wheels,Ski bag,Winter tyres",17500
Audi A3,Sedans,White,103282,85,Automatic,Alloy wheels,17500
Audi A3,Sedans,Black,133000,85,Automatic,Alloy wheels,17500
Audi A3,Sedans,Grey,48000,85,Automatic,"Alloy wheels,Sport package,Sport seats,Voice Control",17500
Audi A3,Sedans,Blue,80000,85,Automatic,"Alloy wheels,Shift paddles,Voice Control",17500
Audi A3,Sedans,Grey,53454,85,Automatic,Alloy wheels,17499
Audi A3,Sedans,White,71900,85,Automatic,"Alloy wheels,Trailer hitch,Voice Control",17490
Audi A3,Sedans,Red,22978,85,Automatic,Alloy wheels,17490
Audi A3,Sedans,Red,22978,85,Automatic,Alloy wheels,17490
Audi A3,Sedans,Grey,27155,85,Automatic,Alloy wheels,17690
Audi A3,Sedans,Grey,60000,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",17150
Audi A3,Sedans,Silver,89193,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport seats,Trailer hitch,Voice Control,Winter tyres",17000
Audi A3,Sedans,White,99500,85,Automatic,Alloy wheels,17000
Audi A3,Sedans,Grey,59999,85,Automatic,"Alloy wheels,Sport package,Voice Control",17000
Audi A3,Sedans,White,98000,85,Automatic,"Alloy wheels,Voice Control",17000
Audi A3,Sedans,Black,171000,85,Automatic,"Alloy wheels,Shift paddles,Ski bag,Sport package,Sport seats,Sport suspension,Voice Control",17000
Audi A3,Sedans,Silver,69789,85,Automatic,"Alloy wheels,Sport seats",16999
Audi A3,Sedans,White,60000,85,Automatic,Alloy wheels,16999
Audi A3,Sedans,Black,136100,85,Automatic,"Alloy wheels,Shift paddles,Sport seats,Sport suspension,Trailer hitch,Voice Control",16999
Audi A3,Station wagon,Grey,60000,85,Automatic,Alloy wheels,16999
Audi A3,Sedans,Black,65000,85,Automatic,"Alloy wheels,Voice Control",16999
Audi A3,Sedans,Black,65000,85,Automatic,"Alloy wheels,Voice Control",16999
Audi A3,Sedans,Grey,60000,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",16999
Audi A3,Sedans,Silver,115000,85,Automatic,"Alloy wheels,Voice Control",16999
Audi A3,Sedans,Black,92295,85,Automatic,Alloy wheels,16990
Audi A3,Sedans,White,115000,85,Automatic,"Alloy wheels,Roof rack,Touch screen,Winter tyres",16990
Audi A3,Sedans,Black,35000,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",16990
Audi A3,Station wagon,Black,99313,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",16990
Audi A3,Compact,Black,36700,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",16990
Audi A3,Coupe,Silver,29718,85,Automatic,Alloy wheels,16990
Audi A3,Sedans,Grey,63365,85,Automatic,"Alloy wheels,Sport suspension",16990
Audi A3,Station wagon,Black,75500,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension,Trailer hitch",16980
Audi A3,Station wagon,Black,144000,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension",16980
Audi A3,Compact,Black,146503,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",16950
Audi A3,Sedans,Black,100000,85,Automatic,"Alloy wheels,Voice Control",16970
Audi A3,Station wagon,Red,88067,85,Automatic,"Alloy wheels,Roof rack,Sport seats,Sport suspension",16950
Audi A3,Compact,Red,124136,85,Automatic,"Alloy wheels,Roof rack",16900
Audi A3,Sedans,Silver,85100,85,Automatic,Alloy wheels,16900
Audi A3,Sedans,White,142000,85,Automatic,"Alloy wheels,Shift paddles,Voice Control",16900
Audi A3,Sedans,Bronze,80000,85,Automatic,Alloy wheels,16900
Audi A3,Compact,Grey,105231,85,Automatic,Alloy wheels,16900
Audi A3,Sedans,White,69054,85,Automatic,"Alloy wheels,Winter tyres",16900
Audi A3,Sedans,Silver,73601,85,Automatic,"Alloy wheels,Voice Control",16500
Audi A3,Sedans,Grey,82770,85,Automatic,Alloy wheels,16500
Audi A3,Sedans,Red,170231,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",16500
Audi A3,Sedans,Silver,19000,85,Automatic,"Alloy wheels,Voice Control",16500
Audi A3,Sedans,Grey,42000,85,Automatic,Alloy wheels,16500
Audi A3,Sedans,Red,129000,85,Automatic,Alloy wheels,16499
Audi A3,Sedans,Silver,112000,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",16900
Audi A3,Sedans,White,99000,85,Automatic,"Alloy wheels,Catalytic Converter,Handicapped enabled,Sport package,Sport seats,Touch screen,Voice Control",16900
Audi A3,Sedans,Grey,101745,85,Automatic,Alloy wheels,16900
Audi A3,Compact,Black,35,85,Automatic,Alloy wheels,16900
Audi A3,Compact,Black,35000,85,Automatic,Alloy wheels,16895
Audi A3,Sedans,Grey,67405,85,Automatic,"Alloy wheels,Roof rack",16760
Audi A3,Sedans,Silver,63200,85,Automatic,Alloy wheels,16890
Audi A3,Sedans,Black,30000,85,Automatic,Alloy wheels,16890
Audi A3,Sedans,Black,78700,85,Automatic,"Alloy wheels,Roof rack",16820
Audi A3,Sedans,Black,77646,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",16780
Audi A3,Sedans,White,61177,85,Automatic,Alloy wheels,16739
Audi A3,Sedans,Black,55246,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",16730
Audi A3,Sedans,Silver,101307,85,Automatic,Alloy wheels,16690
Audi A3,Sedans,Black,106656,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension",16670
Audi A3,Sedans,White,104544,85,Automatic,"Alloy wheels,Roof rack,Sport seats",16720
Audi A3,Sedans,Grey,63252,85,Automatic,Alloy wheels,16490
Audi A3,Sedans,Grey,39999,85,Automatic,"Alloy wheels,Catalytic Converter,Trailer hitch",16490
Audi A3,Station wagon,Black,62000,85,Automatic,Alloy wheels,16480
Audi A3,Sedans,Black,87135,85,Automatic,"Catalytic Converter,Touch screen",16450
Audi A3,Sedans,Black,69467,85,Automatic,"Sport seats,Sport suspension",16450
Audi A3,Sedans,White,101103,85,Automatic,Alloy wheels,16450
Audi A3,Station wagon,Black,120454,85,Automatic,"Alloy wheels,Roof rack",16400
Audi A3,Compact,White,123748,85,Automatic,"Alloy wheels,Sport package,Trailer hitch",16400
Audi A3,Sedans,Black,95300,85,Automatic,"Alloy wheels,Sport package,Voice Control",16400
Audi A3,Sedans,Black,41310,85,Automatic,Alloy wheels,16400
Audi A3,Sedans,Black,135600,85,Automatic,Alloy wheels,16399
Audi A3,Sedans,Black,138700,85,Automatic,"Alloy wheels,Sport seats",16380
Audi A3,Sedans,Grey,90000,85,Automatic,"Alloy wheels,Trailer hitch",16400
Audi A3,Compact,Black,40300,85,Automatic,Alloy wheels,16350
Audi A3,Compact,Black,40300,85,Automatic,Alloy wheels,16350
Audi A3,Sedans,White,37459,85,Automatic,Alloy wheels,16280
Audi A3,Sedans,Black,126192,85,Automatic,"Alloy wheels,Sport package,Sport seats,Trailer hitch",16280
Audi A3,Sedans,Red,76019,85,Automatic,Cab or rented Car,16255
Audi A3,Sedans,Blue,65277,85,Automatic,Cab or rented Car,16250
Audi A3,Sedans,Black,92000,85,Automatic,"Alloy wheels,Trailer hitch",15500
Audi A3,Sedans,Silver,107560,85,Automatic,Alloy wheels,15500
Audi A3,Sedans,Grey,99000,85,Automatic,"Alloy wheels,Handicapped enabled",15500
Audi A3,Sedans,Grey,120497,85,Automatic,"Alloy wheels,Voice Control",15490
Audi A3,Compact,Grey,123230,85,Automatic,Alloy wheels,15490
Audi A3,Station wagon,Black,94300,85,Automatic,Alloy wheels,15480
Audi A3,Sedans,Grey,134950,85,Automatic,Alloy wheels,15480
Audi A3,Sedans,Black,59000,85,Automatic,"Alloy wheels,Trailer hitch",15490
Audi A3,Compact,Black,101000,85,Automatic,Alloy wheels,15000
Audi A3,Sedans,Black,88302,85,Automatic,Cab or rented Car,16245
Audi A3,Sedans,Black,70962,85,Automatic,Cab or rented Car,16225
Audi A3,Sedans,Red,124950,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",15290
Audi A3,Sedans,White,144572,85,Automatic,"Alloy wheels,Trailer hitch",15200
Audi A3,Station wagon,Black,72484,85,Automatic,"Alloy wheels,Voice Control",16000
Audi A3,Sedans,Grey,84295,85,Automatic,Cab or rented Car,16210
Audi A3,Sedans,Red,94892,85,Automatic,Cab or rented Car,16210
Audi A3,Sedans,Grey,49999,85,Automatic,"Alloy wheels,Winter tyres",15999
Audi A3,Sedans,Black,55365,85,Automatic,"Alloy wheels,Voice Control",15990
Audi A3,Sedans,Silver,74740,85,Automatic,"Sport seats,Sport suspension",15990
Audi A3,Sedans,Grey,91236,85,Automatic,Alloy wheels,16000
Audi A3,Sedans,Silver,51904,85,Automatic,"Alloy wheels,Roof rack,Sport seats",15985
Audi A3,Sedans,Silver,91861,85,Automatic,Roof rack,15980
Audi A3,Station wagon,Black,87657,85,Automatic,Sport suspension,15980
Audi A3,Sedans,White,95270,85,Automatic,"Alloy wheels,Trailer hitch",15950
Audi A3,Sedans,Grey,85112,85,Automatic,"Roof rack,Trailer hitch",15940
Audi A3,Sedans,Black,91252,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",15980
Audi A3,Sedans,Black,70142,85,Automatic,Alloy wheels,15980
Audi A3,Sedans,Black,75100,85,Automatic,Alloy wheels,15940
Audi A3,Sedans,Blue,119100,85,Automatic,Trailer hitch,15930
Audi A3,Sedans,Black,39400,85,Automatic,Alloy wheels,15900
Audi A3,Station wagon,Silver,94000,85,Automatic,"Roof rack,Voice Control",15900
Audi A3,Station wagon,White,158500,85,Automatic,Voice Control,15900
Audi A3,Station wagon,Black,114573,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Trailer hitch",15900
Audi A3,Sedans,Black,169501,85,Automatic,"Alloy wheels,Roof rack,Sport package,Sport seats,Sport suspension",15900
Audi A3,Sedans,White,93035,85,Automatic,"Alloy wheels,Trailer hitch",15900
Audi A3,Sedans,Grey,106400,85,Automatic,Alloy wheels,15900
Audi A3,Station wagon,Black,95600,85,Automatic,"Alloy wheels,Voice Control",15900
Audi A3,Sedans,Black,117000,85,Automatic,Alloy wheels,15900
Audi A3,Sedans,White,133900,85,Automatic,"Alloy wheels,Trailer hitch",15900
Audi A3,Sedans,Red,55000,85,Automatic,Alloy wheels,15900
Audi A3,Sedans,Black,126100,85,Automatic,Roof rack,15899
Audi A3,Sedans,White,150000,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Voice Control",15890
Audi A3,Sedans,Grey,106000,85,Automatic,Alloy wheels,15899
Audi A3,Sedans,Black,79779,85,Automatic,Sport suspension,15880
Audi A3,Station wagon,Silver,88000,85,Automatic,"Sport suspension,Trailer hitch,Voice Control",15700
Audi A3,Sedans,Black,61233,85,Automatic,Alloy wheels,15800
Audi A3,Sedans,Blue,110190,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",15780
Audi A3,Sedans,Black,52284,85,Automatic,Alloy wheels,15690
Audi A3,Compact,Black,101000,85,Automatic,Alloy wheels,15000
Audi A3,Sedans,Black,148818,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",14999
Audi A3,Sedans,Black,115802,85,Automatic,Alloy wheels,14980
Audi A3,Sedans,Black,121200,85,Automatic,"Alloy wheels,Roof rack",14950
Audi A3,Sedans,Black,127324,85,Automatic,"Alloy wheels,Roof rack",14980
Audi A3,Sedans,Black,119500,85,Automatic,Alloy wheels,14950
Audi A3,Sedans,Red,108000,85,Automatic,"Alloy wheels,Touch screen",14900
Audi A3,Sedans,Grey,175000,85,Automatic,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",14900
Audi A3,Sedans,Black,86141,85,Automatic,Alloy wheels,14980
Audi A3,Sedans,White,126000,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",14890
Audi A3,Sedans,Black,120000,85,Automatic,"Alloy wheels,Sport seats",14490
Audi A3,Sedans,White,118366,85,Automatic,Alloy wheels,14888
Audi A3,Sedans,Black,170000,85,Automatic,"Alloy wheels,Shift paddles,Ski bag,Sport package,Sport seats,Voice Control,Winter tyres",14600
Audi A3,Sedans,Black,160385,85,Automatic,"Alloy wheels,Voice Control",14590
Audi A3,Sedans,White,162553,85,Automatic,Alloy wheels,14500
Audi A3,Sedans,Grey,69900,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",14500
Audi A3,Compact,Black,144995,85,Automatic,"Alloy wheels,Roof rack",14450
Audi A3,Sedans,Black,174100,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",13990
Audi A3,Compact,Grey,113490,85,Automatic,Alloy wheels,13950
Audi A3,Compact,Black,118032,85,Automatic,Alloy wheels,13950
Audi A3,Sedans,Grey,140000,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",13900
Audi A3,Sedans,Grey,140000,85,Automatic,"Alloy wheels,Trailer hitch,Voice Control,Winter tyres",13500
Audi A3,Compact,White,121510,85,Automatic,Alloy wheels,13950
Audi A3,Sedans,Grey,127335,85,Automatic,Alloy wheels,13680
Audi A3,Station wagon,Blue,145000,85,Automatic,Alloy wheels,13500
Audi A3,Sedans,Black,155000,85,Automatic,"Alloy wheels,Roof rack,Winter tyres",13500
Audi A3,Sedans,Black,108000,85,Automatic,Alloy wheels,13500
Audi A3,Sedans,Black,141000,85,Automatic,Alloy wheels,14350
Audi A3,Sedans,Black,163871,85,Automatic,Alloy wheels,12880
Audi A3,Sedans,White,186000,85,Automatic,Sport suspension,12999
Audi A3,Station wagon,Black,126200,85,Automatic,Alloy wheels,12995
Audi A3,Sedans,Blue,207000,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Trailer hitch",12850
Audi A3,Sedans,Black,132414,85,Automatic,Alloy wheels,12680
Audi A3,Sedans,Black,119000,85,Automatic,Alloy wheels,12500
Audi A3,Sedans,Black,126416,85,Automatic,Roof rack,11980
Audi A3,Compact,Red,110396,85,Manual,Alloy wheels,13500
Audi A3,Compact,Blue,100832,85,Manual,Alloy wheels,13500
Audi A3,Sedans,Grey,119529,85,Manual,Alloy wheels,13500
Audi A3,Compact,Red,110396,85,Manual,Alloy wheels,13500
Audi A3,Compact,Blue,100832,85,Manual,Alloy wheels,13500
Audi A3,Station wagon,Silver,179000,85,Manual,Alloy wheels,12990
Audi A3,Sedans,Black,142011,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",14890
Audi A3,Sedans,Black,87100,85,Manual,Alloy wheels,13730
Audi A3,Sedans,Silver,93307,85,Manual,Alloy wheels,14920
Audi A3,Sedans,Black,119427,85,Manual,"Alloy wheels,Sport package,Sport suspension,Trailer hitch",14920
Audi A3,Sedans,Blue,101287,85,Manual,"Alloy wheels,Roof rack",14960
Audi A3,Sedans,Black,170000,85,Manual,Alloy wheels,12400
Audi A3,Sedans,Blue,291800,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Trailer hitch,Voice Control",14980
Audi A3,Sedans,Black,160000,85,Manual,Alloy wheels,15000
Audi A3,Sedans,White,85000,85,Manual,Voice Control,14000
Audi A3,Station wagon,Black,36000,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15000
Audi A3,Station wagon,Black,140229,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Trailer hitch",14999
Audi A3,Sedans,Black,113000,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",14999
Audi A3,Sedans,Black,78000,85,Manual,Alloy wheels,15500
Audi A3,Sedans,White,19557,85,Manual,"Alloy wheels,Catalytic Converter",15499
Audi A3,Sedans,Silver,88000,85,Manual,"Alloy wheels,Roof rack,Sport seats,Sport suspension,Trailer hitch",15500
Audi A3,Sedans,White,90348,85,Manual,"Alloy wheels,Trailer hitch",15620
Audi A3,Sedans,White,96288,85,Manual,"Alloy wheels,Trailer hitch,Winter tyres",15600
Audi A3,Sedans,White,50700,85,Manual,"Alloy wheels,Catalytic Converter,Trailer hitch,Voice Control",15600
Audi A3,Sedans,Black,63900,85,Manual,Alloy wheels,15600
Audi A3,Sedans,Black,138000,85,Manual,Alloy wheels,15500
Audi A3,Sedans,Red,105149,85,Manual,"Alloy wheels,Roof rack",15500
Audi A3,Sedans,Black,67000,85,Manual,"Alloy wheels,Sport suspension,Trailer hitch,Voice Control",15500
Audi A3,Sedans,White,80500,85,Manual,Alloy wheels,15500
Audi A3,Compact,White,80015,85,Manual,"Alloy wheels,Voice Control",15500
Audi A3,Sedans,Grey,92000,85,Manual,"Alloy wheels,Trailer hitch",15500
Audi A3,Sedans,Silver,43000,85,Manual,Alloy wheels,15333
Audi A3,Sedans,White,50700,85,Manual,Alloy wheels,15490
Audi A3,Sedans,Black,92067,85,Manual,"Alloy wheels,Roof rack",15320
Audi A3,Sedans,Silver,82033,85,Manual,"Alloy wheels,Roof rack,Sport seats,Sport suspension,Trailer hitch",15376
Audi A3,Sedans,Black,120000,85,Manual,Alloy wheels,15499
Audi A3,Sedans,White,53852,85,Manual,"Alloy wheels,Trailer hitch",15490
Audi A3,Sedans,Black,53994,85,Manual,Alloy wheels,15490
Audi A3,Sedans,Black,46928,85,Manual,Alloy wheels,15490
Audi A3,Sedans,White,88000,85,Manual,Alloy wheels,15490
Audi A3,Sedans,Black,80800,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15480
Audi A3,Sedans,Black,79548,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15480
Audi A3,Sedans,Silver,53262,85,Manual,Roof rack,15310
Audi A3,Other,White,108000,85,Manual,Alloy wheels,15300
Audi A3,Sedans,Black,44182,85,Manual,Alloy wheels,15260
Audi A3,Sedans,Black,81236,85,Manual,"Alloy wheels,Trailer hitch",15250
Audi A3,Sedans,White,76592,85,Manual,Cab or rented Car,15145
Audi A3,Sedans,White,69994,85,Manual,Cab or rented Car,15115
Audi A3,Sedans,Black,88717,85,Manual,Cab or rented Car,15105
Audi A3,Sedans,Grey,77536,85,Manual,Cab or rented Car,15105
Audi A3,Sedans,White,72929,85,Manual,Cab or rented Car,15105
Audi A3,Sedans,White,73382,85,Manual,Cab or rented Car,15105
Audi A3,Sedans,White,109000,85,Manual,Alloy wheels,15100
Audi A3,Sedans,Grey,57100,85,Manual,"Alloy wheels,Roof rack",15475
Audi A3,Sedans,Black,89564,85,Manual,Cab or rented Car,15065
Audi A3,Sedans,White,144450,85,Manual,"Alloy wheels,Roof rack,Sport package,Sport seats",15460
Audi A3,Sedans,Black,61050,85,Manual,"Alloy wheels,Roof rack,Sport package,Sport seats",15470
Audi A3,Sedans,Black,77500,85,Manual,"Alloy wheels,Voice Control",15450
Audi A3,Sedans,Black,77500,85,Manual,"Alloy wheels,Voice Control",15450
Audi A3,Compact,Black,116460,85,Manual,Alloy wheels,15450
Audi A3,Compact,Grey,200814,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15445
Audi A3,Sedans,Black,83916,85,Manual,"Alloy wheels,Sport package,Sport seats",15430
Audi A3,Sedans,Black,111800,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15430
Audi A3,Sedans,Silver,59675,85,Manual,Alloy wheels,15400
Audi A3,Sedans,Black,150000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",15400
Audi A3,Sedans,Black,124197,85,Manual,Alloy wheels,15380
Audi A3,Sedans,Silver,37100,85,Manual,"Alloy wheels,Catalytic Converter",15390
Audi A3,Station wagon,Black,76900,85,Manual,Alloy wheels,15380
Audi A3,Sedans,White,88000,85,Manual,"Alloy wheels,Trailer hitch",14990
Audi A3,Sedans,White,105700,85,Manual,"Alloy wheels,Trailer hitch",14990
Audi A3,Station wagon,White,105700,85,Manual,"Alloy wheels,Trailer hitch",14990
Audi A3,Sedans,White,79900,85,Manual,"Alloy wheels,Sport seats,Sport suspension",14990
Audi A3,Sedans,Blue,35000,85,Manual,"Alloy wheels,Sport seats,Sport suspension",14990
Audi A3,Sedans,White,87000,85,Manual,Alloy wheels,14990
Audi A3,Sedans,Black,95235,85,Manual,"Alloy wheels,Catalytic Converter,Touch screen",14990
Audi A3,Compact,Grey,63058,85,Manual,"Alloy wheels,Catalytic Converter,Sport suspension",14990
Audi A3,Sedans,Black,97834,85,Manual,"Alloy wheels,Sport seats",14980
Audi A3,Sedans,White,65886,85,Manual,Roof rack,14980
Audi A3,Sedans,Black,47400,85,Manual,Alloy wheels,14990
Audi A3,Sedans,Black,69692,85,Manual,Sport suspension,15380
Audi A3,Sedans,Silver,102124,85,Manual,Alloy wheels,14980
Audi A3,Sedans,Black,95671,85,Manual,Cab or rented Car,15030
Audi A3,Sedans,Red,99233,85,Manual,Cab or rented Car,15030
Audi A3,Sedans,Red,92757,85,Manual,Cab or rented Car,15025
Audi A3,Sedans,Blue,88346,85,Manual,Cab or rented Car,15060
Audi A3,Sedans,Red,79930,85,Manual,Cab or rented Car,15025
Audi A3,Sedans,Red,83273,85,Manual,Cab or rented Car,15050
Audi A3,Sedans,Black,92062,85,Manual,Cab or rented Car,15030
Audi A3,Sedans,White,79403,85,Manual,Cab or rented Car,15020
Audi A3,Sedans,Black,160000,85,Manual,"Alloy wheels,Trailer hitch",15000
Audi A3,Sedans,White,75000,85,Manual,Alloy wheels,15000
Audi A3,Sedans,Blue,83454,85,Manual,Cab or rented Car,15020
Audi A3,Sedans,Black,35000,85,Manual,"Alloy wheels,Sport seats,Sport suspension",15000
Audi A3,Sedans,Silver,174000,85,Manual,"Alloy wheels,Trailer hitch",15000
Audi A3,Sedans,White,50000,85,Manual,"Alloy wheels,Sport suspension,Voice Control",15000
Audi A3,Sedans,Black,96638,85,Manual,Cab or rented Car,15020
Audi A3,Sedans,White,70000,85,Manual,Alloy wheels,15000
Audi A3,Compact,Black,101000,85,Manual,Alloy wheels,15000
Audi A3,Sedans,Blue,43000,85,Manual,Alloy wheels,15000
Audi A3,Sedans,Black,75000,85,Manual,Alloy wheels,15000
Audi A3,Sedans,Brown,30000,85,Manual,"Alloy wheels,Sport seats",13990
Audi A3,Sedans,Black,119000,85,Manual,"Catalytic Converter,Sport seats",13990
Audi A3,Compact,Black,101280,85,Manual,Alloy wheels,13990
Audi A3,Sedans,Grey,149000,85,Manual,"Alloy wheels,Sport suspension,Voice Control",13950
