age,income,pto_days,vacation
44,12233,1,0
62,171190,8,1
50,79445,6,0
66,218524,9,1
35,15467,11,0
48,42357,2,0
65,119646,9,1
51,83467,10,0
70,69000,5,1
23,71212,6,0
34,76333,0,0
33,76445,4,0
21,51684,5,0
23,77716,4,0
60,55800,2,1
66,333,2,0
22,21960,0,0
59,78800,4,0
53,38000,0,0
55,18000,8,0
35,86547,5,0
53,16000,6,0
67,54333,5,1
26,20414,2,0
51,119467,7,1
29,31333,7,1
21,51667,1,0
20,1549,0,0
50,101778,8,0
39,185234,9,1
64,12990,4,0
27,29095,0,0
43,56000,4,1
61,72024,5,0
62,76798,6,1
50,36000,0,0
33,36885,4,0
62,27000,8,0
44,194633,12,1
42,17962,6,0
58,315,0,0
47,42738,4,1
21,24675,0,0
34,58400,0,0
20,62000,6,1
39,99576,3,0
52,68200,5,0
27,69000,3,0
66,28823,3,0
52,47272,0,0
66,38988,2,0
28,333,2,0
32,333,2,0
31,21817,3,0
41,23240,3,0
57,84445,6,0
34,150094,4,0
46,58215,0,0
37,51763,12,1
24,18951,2,0
68,91540,5,0
59,50000,4,1
51,92705,5,0
51,67800,11,1
31,8291,6,0
70,63333,12,1
76,63745,5,0
67,2467,1,0
55,33554,7,0
60,17773,0,0
44,333,2,0
38,188450,2,1
23,28166,5,0
31,55993,3,0
29,33445,3,1
28,333,2,0
34,0,0,0
27,65778,0,1
41,23800,4,0
33,1943,0,0
25,29000,1,1
51,80730,2,0
57,48114,3,0
32,50003,1,0
62,139256,2,0
58,123881,11,1
68,148531,9,1
45,45333,6,0
70,85269,1,0
48,165609,9,1
71,94700,3,0
74,53807,8,0
34,7900,0,0
31,96174,8,0
23,35193,0,0
27,22800,3,0
55,158682,9,1
35,15789,0,0
34,3420,7,0
36,35778,1,0
28,17445,2,0
25,59978,6,0
50,38658,3,0
31,39530,3,0
66,50000,2,1
72,75040,1,0
41,26000,6,0
46,44502,5,0
19,59333,6,1
31,64000,2,1
57,0,0,0
66,95299,4,0
66,58000,8,0
71,37768,5,0
34,86371,7,0
50,13778,6,0
21,52402,5,0
68,168671,6,1
24,61747,8,0
62,7777,5,0
38,36333,4,0
41,41761,3,0
26,21085,3,0
49,61912,2,0
43,24000,3,0
58,46000,3,1
44,103557,8,1
65,59333,5,1
68,63000,2,1
71,82577,1,0
21,75445,6,0
65,53445,0,1
59,95946,8,0
55,1000,0,0
46,94467,9,0
34,115655,9,1
27,8898,0,0
50,22992,4,1
36,13000,10,0
53,55880,9,0
49,62903,5,0
51,23780,1,0
59,4896,9,0
27,10333,4,0
67,120292,7,1
64,95671,3,0
23,28930,0,0
59,22000,5,0
40,90445,7,0
65,33035,4,0
40,67333,9,1
35,38333,8,0
54,136801,8,1
62,51000,9,1
33,15894,0,0
70,43000,5,1
46,31000,9,0
33,31980,4,0
31,20315,1,0
21,18943,2,0
62,19927,8,0
21,4389,0,0
60,75131,0,0
56,2317,1,0
37,13333,12,0
50,236401,12,1
56,2972,3,0
41,103000,10,1
56,82257,8,1
36,35314,10,0
49,97752,1,0
24,8891,8,0
48,92333,10,0
46,207902,12,1
62,60912,0,1
52,106000,0,1
48,0,0,0
43,333,2,0
43,67112,3,0
76,64333,10,1
33,79333,9,0
50,74333,10,1
59,97233,9,1
22,12467,1,0
64,107903,9,1
29,37434,0,0
45,42333,4,0
56,18000,7,0
68,0,0,0
26,67279,0,0
25,29754,2,0
75,41909,1,0
73,92333,6,1
73,41778,2,1
57,47954,3,0
58,69000,8,1
55,10245,0,0
42,26333,8,0
65,59872,3,0
54,68994,9,1
39,91279,1,0
57,53000,5,0
26,1153,4,0
22,73543,3,0
24,33173,0,0
65,72621,2,0
20,98524,4,0
75,42333,5,1
34,27245,5,0
42,14824,3,0
27,29004,2,0
41,76655,3,0
58,61333,4,0
54,147048,6,1
34,25271,1,0
58,88959,2,0
24,78049,6,0
38,25467,1,1
72,43000,6,1
63,121646,6,1
20,4663,0,0
59,71469,2,0
51,33991,1,0
30,32155,10,1
67,58333,10,0
31,29000,1,1
35,13755,2,0
60,231211,3,0
24,72467,7,1
52,40333,3,0
31,75635,4,0
45,226888,7,1
39,14964,4,0
45,217420,12,1
46,95109,5,0
60,81910,12,1
64,91612,3,0
55,52445,2,0
70,51424,8,0
44,42000,2,0
41,118164,11,1
71,87921,3,0
46,18636,5,0
48,67245,9,1
26,12613,1,0
61,37800,7,0
75,14076,7,0
50,133442,5,0
66,33000,6,1
62,238002,12,1
38,26445,1,0
53,76000,4,0
33,5467,0,0
35,85493,4,1
63,54333,5,0
63,21794,3,0
43,0,0,0
57,33000,4,0
33,24467,4,0
50,73000,3,0
64,58000,8,1
51,98541,7,1
43,86002,3,0
69,58019,4,0
73,61333,9,1
75,70856,8,0
70,333,2,0
42,36225,2,0
32,79000,7,0
64,171745,11,1
27,20333,3,0
73,62778,0,1
53,5354,2,0
26,18333,9,0
64,65207,6,0
73,43333,8,1
41,83863,1,0
54,84000,11,0
36,32445,0,0
25,7333,2,0
48,186578,11,1
27,6290,1,0
32,41450,2,0
58,87908,6,0
55,40009,8,0
63,0,0,0
48,255000,10,1
55,80445,4,0
65,56333,8,0
22,18912,5,0
54,68333,12,1
34,7733,5,0
33,12581,0,0
30,21158,0,0
35,83203,1,0
68,1613,7,0
65,234514,7,1
24,74711,8,0
20,55000,10,0
67,148553,11,1
71,10280,0,0
64,46991,0,0
29,80184,4,0
42,28445,0,1
68,132628,12,1
68,70333,5,1
42,26835,5,0
50,58491,3,0
40,4605,4,0
62,49467,2,1
56,197456,9,1
49,122571,5,1
40,3000,2,0
53,136468,6,1
44,42799,1,0
23,3024,0,0
26,13333,4,0
64,118513,7,1
43,149624,8,1
69,107641,8,1
28,69202,0,0
44,52467,3,0
61,9000,0,0
57,49912,5,1
65,116974,8,1
52,2467,1,0
54,64000,6,0
36,73485,5,0
41,14000,8,0
69,0,0,0
29,25314,3,0
44,72516,5,0
20,59467,2,1
63,98107,8,1
57,42344,4,0
26,32452,1,0
23,65000,7,1
31,302445,8,1
51,243148,2,1
33,56304,3,0
24,45142,1,0
52,146493,3,1
29,13809,4,0
57,66000,7,0
62,6961,0,0
44,89290,0,0
21,13984,0,0
26,13000,0,0
45,2326,0,0
35,31260,5,0
29,43506,0,0
41,24549,0,0
53,176654,10,1
42,176801,2,0
65,15496,2,0
58,82812,11,1
26,57543,1,0
27,53394,4,0
37,96667,5,0
65,38088,4,0
75,84996,3,0
45,74467,6,1
22,13467,1,0
50,11860,6,0
68,70000,8,1
72,58250,1,0
50,11333,8,0
70,36333,9,1
72,22590,8,0
67,88525,8,0
59,49000,8,1
50,26168,6,0
27,43000,8,1
61,83078,2,0
52,90881,4,0
17,7467,0,0
28,18329,2,0
63,160517,7,1
53,41445,0,1
68,67645,4,0
49,29000,5,0
67,75460,5,0
65,41000,8,0
54,63000,6,0
60,91828,3,0
24,21560,0,0
59,238574,10,1
28,70242,5,0
27,21544,0,0
42,28800,5,0
43,78297,4,0
63,33093,0,0
53,1994,0,0
30,23000,10,0
29,34832,0,0
47,97216,6,0
36,64905,5,0
44,150153,2,0
49,24738,5,0
29,50259,1,0
64,23333,6,0
29,9571,6,0
31,69000,2,1
71,13595,0,0
60,24778,6,0
55,12019,7,0
44,46000,4,0
61,58759,7,1
66,54000,7,1
63,162415,12,1
59,34432,5,0
73,35244,5,0
68,25049,7,0
54,13291,2,0
24,114894,11,0
33,36467,2,0
56,85307,11,1
54,15097,1,0
20,7656,2,0
68,81383,5,0
45,82015,6,0
32,526,0,0
28,17563,0,0
63,99550,0,0
56,84881,2,0
55,60836,0,0
32,4398,0,0
28,29778,3,1
51,42445,0,0
54,114000,4,1
25,17000,7,0
69,85047,0,0
66,74195,6,0
19,59245,1,1
37,29569,5,0
56,0,0,0
27,23000,3,0
61,41361,0,0
74,88453,2,0
48,185640,12,1
45,100445,7,1
22,27769,0,0
58,233789,12,1
63,0,0,0
38,90624,11,1
63,32480,1,0
53,182931,12,1
33,16452,0,0
58,12014,2,0
48,103094,10,1
62,46747,6,1
30,23467,1,0
51,33181,0,0
53,11948,11,0
32,172100,9,1
74,88597,3,0
68,16490,6,0
62,55080,7,0
44,29000,4,0
56,52778,4,0
31,97252,0,0
66,137402,9,1
63,101121,4,1
20,28342,4,0
54,244036,7,1
72,34000,3,1
53,97333,12,0
31,333,2,0
32,301445,6,1
28,31000,5,1
54,47445,0,1
69,107223,12,1
26,833,0,0
57,55772,0,0
21,25693,0,0
61,57575,9,1
48,40000,2,0
45,85378,8,1
30,28778,0,1
30,86536,3,0
69,52333,6,1
41,111770,6,1
22,58333,3,1
22,67467,4,1
23,2900,2,0
25,69093,0,0
56,102953,7,1
65,59800,10,1
52,68000,11,1
22,61192,5,0
55,11454,4,0
55,0,0,0
45,49010,9,1
51,132244,7,1
30,29757,0,0
39,179410,2,1
25,11460,0,0
75,36687,2,0
36,38245,1,0
52,62408,8,1
26,17333,9,0
61,19935,0,0
43,56140,3,0
18,49049,0,0
69,0,0,0
73,61333,9,1
62,54445,3,0
35,53150,7,0
57,92905,8,0
60,36000,5,0
53,84894,0,0
19,2778,1,0
42,37517,5,0
26,58000,0,1
23,81965,3,0
61,95207,4,0
62,47000,4,1
28,73000,7,1
63,65000,6,1
19,3818,0,0
55,61711,10,1
65,53445,0,1
72,2678,5,0
29,19000,6,0
39,37000,5,0
36,145416,7,1
44,235721,12,0
28,32467,5,1
52,100628,11,0
46,45227,2,0
27,70227,8,1
72,68000,3,1
59,98619,7,1
45,91445,5,0
56,2486,5,0
55,50555,6,0
39,29685,6,0
32,20345,0,0
36,8455,2,0
32,60996,5,0
48,155293,11,1
41,62296,3,0
46,102539,7,1
43,146099,9,1
36,65799,5,0
34,36467,1,0
65,92963,8,0
62,124096,8,1
25,21870,0,0
23,84430,1,0
32,299000,7,1
19,5000,1,0
54,116938,6,1
50,51871,5,0
37,90844,9,1
34,42266,2,0
22,73333,9,0
70,87731,0,0
47,14854,1,0
40,42730,10,1
40,89445,7,0
27,20140,1,0
24,55778,7,0
30,45000,9,1
30,31481,0,0
75,90707,5,0
65,42359,2,0
46,100778,9,1
19,20495,2,0
65,109763,11,1
39,66937,3,0
18,16780,0,0
42,58467,5,1
49,51000,1,0
67,10819,0,0
58,64467,0,1
45,92702,5,1
69,41774,3,0
34,39000,6,0
44,69333,8,1
22,30660,0,0
26,28000,3,1
29,75080,1,0
65,1912,0,0
42,49451,9,1
69,112606,5,0
73,71000,6,1
22,17887,1,0
25,4621,3,0
21,55445,0,1
54,83912,5,0
26,17627,0,0
32,39260,3,0
33,64144,5,0
55,199992,6,1
57,10783,1,0
33,48333,12,1
25,86790,0,0
52,71826,8,0
51,96061,2,0
71,61000,0,1
30,24200,2,0
47,36671,0,0
57,82479,9,1
23,56000,0,1
38,28000,7,0
52,78467,6,0
62,165284,11,1
20,28397,0,0
38,91177,11,1
20,16496,5,0
29,59333,11,0
63,76473,1,0
36,11105,2,0
45,92912,5,0
47,30497,0,0
72,64000,2,1
41,6602,6,0
66,134820,11,1
49,48800,5,0
27,24333,6,0
60,46467,0,1
65,7653,6,0
21,18162,0,0
40,101005,11,1
25,58467,8,0
39,71430,6,0
42,56314,4,0
25,97196,6,0
45,0,0,0
46,98045,7,0
56,205137,5,1
62,174771,12,1
54,115467,4,1
27,9333,4,0
46,77373,2,0
52,48302,2,0
45,99800,11,1
66,26000,5,0
63,23163,5,0
30,5315,0,0
62,52912,0,1
41,89778,9,0
58,44000,2,1
36,99150,3,0
29,19333,2,0
67,220577,11,1
38,56610,6,0
24,5870,0,0
20,19910,0,0
38,102467,9,1
68,72012,1,0
60,48000,7,1
56,19000,4,0
66,29784,8,0
52,62467,4,0
31,27106,2,0
32,75000,6,0
69,70245,4,1
53,60333,6,0
55,69327,11,1
30,30333,6,1
63,86917,5,1
18,35385,2,0
54,79000,6,0
66,72245,8,1
64,96361,5,0
61,68329,4,1
26,48677,4,0
26,31320,3,0
58,19467,1,0
31,46757,6,0
31,86869,5,0
20,52778,8,0
44,94000,12,0
32,241024,6,1
41,9844,8,0
21,10345,0,0
63,227351,1,0
61,12445,0,0
61,173800,0,0
26,3326,3,0
29,23000,2,0
22,14237,2,0
23,67383,1,0
39,67000,7,1
74,65800,3,1
50,44833,7,0
45,173000,6,1
21,13904,0,0
31,43397,5,0
63,65000,6,1
25,36412,6,0
47,98151,5,0
49,47467,1,0
24,54637,1,0
54,124996,12,1
30,8000,8,0
42,66779,1,0
26,7348,1,0
63,76712,0,0
21,49582,1,0
68,37077,1,0
61,19000,5,0
28,73333,10,1
55,20000,5,0
43,13144,5,0
72,19620,0,0
36,13013,2,0
35,14022,0,0
44,190082,10,1
21,8645,3,0
24,2637,0,0
48,102800,12,1
25,28843,0,0
72,93627,0,0
16,59800,5,1
33,50336,3,0
27,28166,0,0
41,94834,4,0
26,19445,5,0
56,19000,4,0
47,102467,10,1
64,98321,12,1
57,230787,8,1
32,58936,4,0
56,78000,5,0
59,18604,1,0
21,9201,1,0
56,216637,7,1
44,23865,2,0
44,179542,10,1
60,33255,0,0
66,30856,5,0
42,27724,5,0
60,72000,10,1
37,62324,0,0
44,151020,2,1
47,127587,2,0
33,12467,9,0
27,66075,0,0
44,84615,12,1
59,8163,5,0
70,22670,2,0
50,31385,3,0
29,12218,0,0
55,17333,10,0
47,90049,0,0
21,8000,3,0
42,216532,7,1
24,86325,0,0
42,53467,0,1
36,63102,3,0
75,73586,2,0
41,37445,1,0
67,198237,12,1
61,85906,0,0
31,34000,3,1
33,31960,6,0
21,38582,0,0
20,8487,2,0
47,90840,2,0
43,94220,6,1
70,333,2,0
66,90585,7,0
24,79739,0,0
51,38014,2,0
20,60378,5,0
55,63000,5,0
33,91932,0,0
29,3591,2,0
29,30000,4,1
63,22000,7,0
57,226300,7,0
45,39260,4,0
47,54333,7,0
74,99022,4,0
51,118000,7,1
66,33543,0,0
38,29463,5,0
67,40000,5,0
29,47467,10,1
32,74000,6,0
43,140944,2,0
51,92207,6,0
66,15000,2,0
26,46773,2,0
72,53420,8,0
28,66000,1,1
61,106862,6,1
32,91148,5,0
43,122234,1,1
67,63000,4,1
58,52683,8,0
34,20830,0,0
64,28176,4,0
58,222,0,0
68,91333,8,1
54,86,0,0
36,27800,8,0
74,67733,2,0
38,159604,5,1
26,22433,0,0
38,88300,0,0
40,36173,4,0
58,81464,2,0
41,27502,4,0
42,43333,8,0
55,63346,7,0
30,300000,10,1
47,56101,5,0
31,555,0,0
37,189482,5,0
53,17467,6,0
65,50765,4,0
40,8758,4,0
57,114239,8,1
72,75544,1,0
64,60000,3,1
68,68778,0,1
40,3088,2,0
48,12333,10,0
71,68847,11,1
72,55275,1,0
53,210714,8,1
47,14800,12,0
72,29352,2,0
42,51912,0,0
59,135104,10,1
67,50003,0,0
44,94843,9,1
55,107623,10,1
55,74000,1,0
60,55577,8,0
64,12333,4,0
55,1287,6,0
72,95197,0,0
35,21052,0,0
66,61467,0,1
52,164577,7,0
31,28341,5,0
40,33467,0,0
35,16971,0,0
43,57467,4,1
38,104005,7,1
53,44928,3,0
65,62800,5,1
58,7000,0,0
23,56825,4,0
70,62333,2,1
38,52476,0,0
56,103308,11,1
58,89874,6,0
48,37000,0,0
47,64467,8,1
42,1980,5,0
68,62333,6,1
28,300445,7,1
65,20297,0,0
42,43000,5,0
56,86209,1,0
52,97000,11,0
37,36000,2,0
37,65333,8,1
69,51644,7,0
38,12207,5,0
59,5928,5,0
59,333,2,0
46,37927,1,0
25,75132,0,0
26,24426,0,0
24,11806,0,0
26,21361,0,0
22,89418,0,0
66,231147,9,1
50,78333,10,0
30,18000,5,0
54,70736,7,0
64,152061,9,1
49,0,0,0
47,201432,7,1
21,87725,6,0
63,49973,10,1
39,38800,2,0
62,179660,4,0
28,12353,0,0
58,103508,10,1
48,29000,6,0
52,120445,5,1
68,0,0,0
35,32364,3,0
24,17370,4,0
61,73836,11,1
57,8891,5,0
69,38467,0,1
67,49333,4,1
20,58445,9,0
50,241367,7,1
46,11641,4,0
51,34332,0,0
23,222,0,0
28,23645,0,0
29,30000,4,1
67,45430,12,1
54,205174,9,1
53,96819,2,0
24,195986,9,0
69,42760,6,0
17,16601,0,0
55,78832,4,0
20,77533,0,0
32,56964,2,0
68,90333,8,1
34,82217,4,0
52,81000,9,0
35,31699,5,0
23,80649,3,0
48,91319,1,0
21,12058,0,0
66,70000,4,1
43,16980,1,0
27,32578,3,0
21,22677,0,0
19,10861,2,0
68,68778,0,1
24,95057,0,0
54,50778,2,0
75,82286,3,0
46,235921,11,0
23,33812,7,0
67,63000,0,1
58,157210,8,0
42,1796,0,0
60,97455,11,1
32,64486,1,0
58,56105,0,0
24,74912,2,0
50,67750,7,0
67,217837,7,1
22,33981,3,0
68,160508,12,1
65,78141,4,0
23,7000,2,0
74,55685,2,0
68,39000,4,0
44,101333,9,1
20,19903,0,0
33,88993,5,0
45,42894,6,0
24,20467,8,0
37,52481,0,0
45,22166,6,0
33,96242,4,0
41,54758,6,1
62,10964,6,0
20,7000,0,0
34,52817,5,0
24,87270,3,0
30,69437,0,0
26,83808,2,0
22,68000,5,1
59,0,0,0
44,26445,1,0
42,9499,2,0
30,37767,2,0
50,51516,1,0
27,9000,0,0
65,100966,10,1
41,70323,2,0
21,5779,0,0
61,93589,8,0
56,59460,0,0
27,78000,9,0
57,3495,1,0
66,15571,3,0
57,41333,2,1
23,73758,2,0
62,78727,0,0
39,48912,0,0
37,43385,0,0
67,112205,5,1
24,5757,0,0
60,26110,0,0
32,63718,0,0
28,4760,0,0
20,3000,2,0
61,82411,4,0
54,216681,6,1
41,89567,11,1
70,87985,1,0
58,555,0,0
34,28647,7,0
40,177409,10,1
63,49137,0,0
56,60778,1,0
32,35915,4,0
63,51000,6,1
46,26479,2,0
38,26467,1,1
41,72475,5,0
62,200646,7,1
70,11300,7,0
33,10000,9,0
70,45800,8,1
49,39445,0,0
21,154299,8,0
54,88907,9,1
27,10007,3,0
30,80224,0,0
68,90333,8,1
49,255333,12,1
65,47324,2,0
47,71815,3,0
48,42449,1,0
25,71333,9,1
58,4245,0,0
48,75000,7,1
43,67778,4,1
68,107879,8,1
29,18761,2,0
29,46556,3,0
44,13912,7,0
34,2541,1,0
65,42644,5,0
38,65216,5,0
55,1000,0,0
70,71744,6,0
26,80967,3,0
43,333,2,0
41,25084,0,0
48,68006,8,1
63,66333,9,0
30,95841,6,0
56,44607,8,0
35,12680,0,0
43,199034,10,1
48,93235,6,1
56,205442,11,1
39,88518,5,0
58,125778,9,1
71,65000,3,1
32,71315,12,1
58,50445,0,0
19,8646,0,0
56,98588,6,1
36,37719,5,0
71,44467,3,1
32,153547,10,0
21,36273,7,0
67,59582,2,0
57,166333,5,0
59,50000,4,1
31,73000,7,1
61,57491,0,0
70,78256,5,0
29,8871,0,0
38,65361,1,0
25,11689,0,0
21,9390,5,0
26,71333,8,1
50,90399,1,1
47,63169,3,0
59,3019,6,0
62,42828,2,0
24,62226,0,0
69,52479,0,0
25,14583,0,0
23,34141,1,0
35,25778,3,1
35,100467,8,1
26,68000,4,1
28,69778,4,1
57,104654,7,1
24,10305,3,0
34,33467,2,0
62,46000,4,1
62,53000,5,1
65,153517,12,1
66,118117,8,1
50,44304,5,0
51,2969,6,0
24,0,0,0
33,24426,0,0
46,14467,10,0
50,94333,12,0
34,22246,0,0
31,10468,0,0
46,35333,2,0
33,33213,3,0
53,222,0,0
51,5635,0,0
28,0,0,0
30,4630,0,0
75,86111,3,0
21,55333,12,0
62,13041,1,0
66,76442,4,0
25,21000,2,0
29,24572,2,0
32,57845,0,0
61,120252,9,1
22,21005,0,0
37,375,3,0
56,31248,3,0
57,82000,7,0
49,134199,6,1
27,73000,8,1
38,11000,7,0
46,11460,2,0
45,68704,8,0
62,23667,2,0
70,56443,2,0
43,29529,5,0
29,29292,0,0
53,70445,9,1
24,98731,2,0
35,108102,5,1
65,73583,5,0
29,1720,0,0
71,16210,4,0
32,13370,2,0
39,42445,3,0
70,40000,4,1
63,58046,0,0
27,5058,1,0
68,150755,5,1
18,88191,3,0
37,38467,2,0
36,72724,5,0
53,15000,6,0
46,41000,5,0
50,0,0,0
70,105238,11,1
35,37778,2,0
56,88053,6,0
53,90830,2,0
55,85536,4,0
31,18333,7,0
74,10813,1,0
67,31580,0,0
54,96913,0,0
30,112063,1,1
41,201486,9,1
66,60000,0,1
23,97800,1,0
26,17515,7,0
23,4605,0,0
55,61693,0,0
45,56445,0,1
57,47800,9,1
41,333,2,0
69,43068,8,0
20,86236,0,0
70,69000,5,1
51,65128,7,0
30,35445,1,0
57,43445,0,1
57,56000,3,1
25,70000,6,1
52,51262,2,0
54,22733,3,0
52,113800,5,1
28,55291,0,0
23,56000,11,0
22,49844,6,0
25,25662,0,0
52,34010,6,0
50,38445,0,0
70,62333,2,1
61,65445,3,0
42,25821,4,0
64,65912,2,1
58,50778,3,1
52,101000,8,0
31,20931,3,0
36,68470,6,0
52,67434,11,1
42,72808,7,0
64,114711,11,1
57,19286,8,0
41,74043,2,0
39,135916,6,1
27,24557,0,0
27,21445,0,0
31,80000,8,0
36,45143,3,0
22,83970,0,0
68,66000,4,0
34,183076,7,0
35,65466,3,0
36,38024,6,0
51,77253,7,0
51,105253,11,1
60,35000,5,0
22,75778,8,0
26,23000,4,0
38,95130,3,0
58,165782,9,1
63,69098,8,1
70,0,0,0
37,12983,3,0
57,249354,12,1
42,244733,5,0
62,11199,4,0
47,160864,12,1
49,69238,9,1
65,197393,2,1
42,59195,0,0
41,200059,7,0
28,56566,1,0
62,29800,11,0
51,59778,3,0
48,160143,10,1
40,88855,0,0
62,52702,1,0
58,237136,10,1
55,97630,5,1
46,105131,9,1
31,13267,0,0
24,76000,8,0
70,248125,8,1
53,204841,7,1
66,51467,2,1
52,245743,6,1
41,0,0,0
58,18000,1,0
20,47911,5,0
46,94081,0,0
41,99002,6,0
56,29685,4,0
49,42150,1,0
19,77555,1,0
71,333,2,0
55,83000,10,0
26,28671,0,0
59,166533,4,0
55,19778,3,0
57,46000,6,1
38,54621,5,0
53,38214,0,0
70,86744,0,0
59,70233,0,0
35,77000,7,0
63,53467,2,1
20,10445,0,0
43,36478,1,0
47,27402,5,0
65,101321,3,1
55,14000,3,0
43,62699,7,1
23,30000,4,1
38,90124,5,0
45,58000,6,1
31,70982,10,1
51,245521,5,1
21,27318,4,0
61,48333,9,1
29,76000,6,0
40,40333,6,0
49,64573,4,0
53,89828,0,0
40,99118,4,0
56,123000,10,1
19,37880,0,0
21,33648,1,0
49,37179,5,0
50,175766,5,1
63,148971,9,1
44,93074,0,0
65,68467,1,1
65,106219,8,1
44,29000,3,1
55,67000,7,1
34,6577,2,0
47,100000,10,1
67,24716,5,0
35,34219,1,0
65,61245,0,1
24,22515,2,0
71,96182,7,0
48,63333,10,1
41,72925,1,0
38,145971,10,1
22,21881,0,0
25,6203,2,0
26,23199,2,0
45,94775,9,1
61,22842,2,0
45,13912,6,0
25,27641,3,0
60,94654,9,1
61,8254,3,0
27,18004,0,0
24,99390,7,0
57,19333,6,0
70,85779,9,1
38,29000,7,0
64,56337,2,0
37,145638,8,1
57,197733,8,1
58,62333,4,0
29,85126,0,0
20,81595,2,0
65,124629,9,1
39,77248,6,0
22,29915,2,0
72,31677,0,0
19,7467,1,0
62,183018,12,0
72,91000,4,1
70,63333,12,1
24,10333,2,0
39,58411,1,0
41,333,2,0
64,66333,8,0
43,194300,12,1
39,94310,3,0
24,29125,5,0
62,34000,2,0
31,3816,0,0
61,42420,8,0
24,98218,3,0
49,11000,5,0
25,22778,3,0
23,100691,0,0
50,74000,4,0
43,40866,9,1
70,65000,1,1
50,90474,5,1
37,34000,3,0
32,23445,0,0
44,1532,4,0
26,65445,0,1
50,211322,10,1
31,82992,3,0
47,19216,0,0
55,2467,0,0
29,5613,4,0
21,16382,5,0
40,92784,1,0
46,71000,7,1
34,71000,3,1
61,46800,2,1
60,237538,5,1
31,73586,4,0
50,42745,1,0
33,12975,2,0
36,16782,2,0
63,48467,1,1
48,28994,3,0
57,18333,9,0
22,13000,2,0
35,35445,0,0
70,84602,6,0
34,46655,4,0
65,28445,3,0
62,55384,3,0
21,16829,7,0
37,5768,4,0
57,56000,3,1
44,87061,4,0
22,95858,4,0
40,69445,5,1
52,98619,1,0
47,55485,0,0
53,13934,4,0
22,4621,0,0
58,79159,1,0
44,86335,5,0
54,65015,2,0
44,48084,5,0
21,0,0,0
21,98139,4,0
29,83547,1,0
37,22911,4,0
32,43730,7,0
42,247799,12,1
34,37778,4,0
54,333,2,0
42,29734,3,0
44,101912,8,1
58,109455,12,1
32,82894,5,0
31,10445,6,0
64,55000,6,0
49,40302,3,0
43,28155,6,0
25,15493,2,0
46,193377,8,1
41,48185,8,0
65,32445,2,1
45,97587,7,1
67,40685,3,0
59,2467,1,0
70,15710,5,0
58,52467,5,1
40,29179,0,0
58,222,0,0
48,255000,10,1
52,59560,4,0
26,41137,7,0
54,123404,10,1
64,56000,7,1
30,24374,0,0
46,12107,2,0
45,94333,12,0
41,99333,8,1
33,97800,9,1
21,60445,0,1
56,244236,6,1
27,79629,1,0
48,38000,0,0
43,103467,7,1
22,15735,2,0
34,59123,5,0
73,26736,5,0
69,152852,7,1
58,10413,2,0
26,56011,0,0
70,42445,3,1
50,14912,3,0
41,25824,4,0
41,25000,6,0
54,84106,8,0
61,51800,4,1
51,161604,9,1
24,99197,2,1
69,62000,1,1
66,59000,8,0
59,61704,5,0
69,57379,0,0
57,51594,5,0
71,46282,0,0
20,16049,3,0
53,34343,8,0
61,9000,0,0
24,61333,4,1
58,445,0,0
39,27741,0,0
52,8846,6,0
37,41000,7,0
56,75650,5,0
48,57000,2,1
76,94493,2,0
58,70333,11,1
54,31056,4,0
68,220910,12,1
47,159810,8,1
23,18912,4,0
52,14778,5,0
34,11333,11,0
35,27467,6,0
25,40074,8,0
69,333,2,0
36,81648,0,0
44,29000,4,0
35,1434,0,0
65,68000,7,1
40,74628,0,0
43,32360,3,0
47,175008,8,1
64,59000,3,1
70,0,0,0
53,42934,0,0
56,47892,2,0
22,20849,0,0
22,12391,2,0
48,99922,5,0
27,82525,7,0
23,60000,2,1
54,130733,9,1
26,72460,1,0
61,89497,3,0
44,39152,2,0
35,39333,8,0
37,98467,5,1
61,0,0,0
30,7833,0,0
65,26333,7,0
44,73000,10,1
41,27333,6,0
58,90673,3,0
27,12824,6,0
68,83418,0,0
59,13445,0,0
20,3000,2,0
41,28467,3,0
63,114478,12,1
43,24000,3,0
49,59229,0,0
51,13333,7,0
64,70445,1,1
32,82382,0,0
60,178637,6,1
52,33462,1,0
61,99174,10,1
41,75445,1,0
50,97974,2,0
57,130241,8,1
39,27912,0,0
51,75445,1,0
46,95398,12,1
22,12481,4,0
41,84291,11,1
65,64445,0,1
34,50320,2,0
45,0,0,0
46,91778,7,0
16,9973,0,0
43,32106,3,0
57,19638,5,0
52,92146,3,0
55,121333,10,1
39,37605,1,0
39,30445,4,1
30,39558,0,0
35,2274,0,0
21,28884,0,0
66,91000,7,1
75,6334,6,0
61,98636,2,0
32,222,0,0
27,187100,7,0
55,18000,8,0
37,5847,4,0
60,9008,0,0
74,63000,0,1
23,19327,4,0
30,0,0,0
63,67800,9,1
30,0,0,0
49,59778,3,1
40,428,0,0
46,29445,3,0
40,93888,4,0
55,113333,6,1
64,55000,6,0
65,51333,4,1
18,27843,0,0
64,52000,2,1
56,87067,0,0
28,75967,1,0
75,41000,2,1
74,38301,6,0
25,99064,4,0
35,68137,4,0
64,47333,3,1
22,8000,2,0
50,81235,3,0
72,98043,3,0
60,50800,10,1
55,82742,1,0
68,26844,0,0
70,151069,8,0
41,189549,9,1
67,33333,8,1
42,58382,8,1
56,47621,1,0
57,50017,6,0
53,49800,4,0
